country,key,value,date
jp,pop,3838511,2017-08-27
jp,pop,3829732,2017-09-03
jp,pop,3784265,2017-09-10
jp,pop,4289612,2017-09-17
jp,pop,4263083,2017-09-24
jp,pop,4214528,2017-10-01
jp,pop,4154421,2017-10-08
jp,pop,4390817,2017-10-15
jp,pop,4701578,2017-10-22
jp,pop,4857083,2017-10-29
jp,pop,5035749,2017-11-05
jp,pop,5008746,2017-11-12
jp,pop,4932731,2017-11-19
jp,pop,5110388,2017-11-26
jp,pop,5496249,2017-12-03
jp,pop,5623604,2017-12-10
jp,pop,5567314,2017-12-17
jp,pop,5763734,2017-12-24
jp,pop,823194,2017-12-31
jp,country,1151,2017-01-01
jp,country,0,2017-01-08
jp,country,0,2017-01-15
jp,country,0,2017-01-22
jp,country,0,2017-01-29
jp,country,0,2017-02-05
jp,country,0,2017-02-12
jp,country,0,2017-02-19
jp,country,0,2017-02-26
jp,country,0,2017-03-05
jp,country,0,2017-03-12
jp,country,0,2017-03-19
jp,country,0,2017-03-26
jp,country,0,2017-04-02
jp,country,0,2017-04-09
jp,country,0,2017-04-16
jp,country,0,2017-04-23
jp,country,0,2017-04-30
jp,country,0,2017-05-07
jp,country,0,2017-05-14
jp,country,0,2017-05-21
jp,country,0,2017-05-28
jp,country,0,2017-06-04
jp,country,0,2017-06-11
jp,country,0,2017-06-18
jp,country,0,2017-06-25
jp,country,0,2017-07-02
jp,country,0,2017-07-09
jp,country,0,2017-07-16
jp,country,0,2017-07-23
jp,country,0,2017-07-30
jp,country,0,2017-08-06
jp,country,0,2017-08-13
jp,country,0,2017-08-20
jp,country,0,2017-08-27
jp,country,0,2017-09-03
jp,country,0,2017-09-10
jp,country,0,2017-09-17
jp,country,0,2017-09-24
jp,country,0,2017-10-01
jp,country,0,2017-10-08
jp,country,0,2017-10-15
jp,country,0,2017-10-22
jp,country,0,2017-10-29
jp,country,0,2017-11-05
jp,country,0,2017-11-12
jp,country,0,2017-11-19
jp,country,0,2017-11-26
jp,country,0,2017-12-03
jp,country,0,2017-12-10
jp,country,0,2017-12-17
jp,country,0,2017-12-24
jp,country,0,2017-12-31
jp,hip hop,12356,2017-01-01
jp,hip hop,12737,2017-01-08
jp,hip hop,17142,2017-01-15
jp,hip hop,13013,2017-01-22
jp,hip hop,14787,2017-01-29
jp,hip hop,20637,2017-02-05
jp,hip hop,17383,2017-02-12
jp,hip hop,18453,2017-02-19
jp,hip hop,20708,2017-02-26
jp,hip hop,23548,2017-03-05
jp,hip hop,23046,2017-03-12
jp,hip hop,16210,2017-03-19
jp,hip hop,7064,2017-03-26
jp,hip hop,0,2017-04-02
jp,hip hop,4165,2017-04-09
jp,hip hop,9673,2017-04-16
jp,hip hop,13085,2017-04-23
jp,hip hop,35600,2017-04-30
jp,hip hop,26322,2017-05-07
jp,hip hop,49368,2017-05-14
jp,hip hop,35519,2017-05-21
jp,hip hop,32203,2017-05-28
jp,hip hop,44154,2017-06-04
jp,hip hop,52470,2017-06-11
jp,hip hop,68847,2017-06-18
jp,hip hop,46900,2017-06-25
jp,hip hop,33773,2017-07-02
jp,hip hop,24151,2017-07-09
jp,hip hop,205299,2017-07-16
jp,hip hop,200319,2017-07-23
jp,hip hop,70015,2017-07-30
jp,hip hop,90962,2017-08-06
jp,hip hop,113190,2017-08-13
jp,hip hop,108618,2017-08-20
jp,hip hop,136186,2017-08-27
jp,hip hop,110983,2017-09-03
jp,hip hop,63084,2017-09-10
jp,hip hop,57442,2017-09-17
jp,hip hop,69560,2017-09-24
jp,hip hop,67245,2017-10-01
jp,hip hop,71019,2017-10-08
jp,hip hop,83355,2017-10-15
jp,hip hop,86321,2017-10-22
jp,hip hop,86960,2017-10-29
jp,hip hop,103852,2017-11-05
jp,hip hop,165967,2017-11-12
jp,hip hop,201581,2017-11-19
jp,hip hop,199927,2017-11-26
jp,hip hop,183295,2017-12-03
jp,hip hop,178332,2017-12-10
jp,hip hop,254429,2017-12-17
jp,hip hop,213779,2017-12-24
jp,hip hop,28154,2017-12-31
jp,folk,1146,2017-01-01
jp,folk,0,2017-01-08
jp,folk,0,2017-01-15
jp,folk,0,2017-01-22
jp,folk,0,2017-01-29
jp,folk,0,2017-02-05
jp,folk,0,2017-02-12
jp,folk,0,2017-02-19
jp,folk,0,2017-02-26
jp,folk,0,2017-03-05
jp,folk,0,2017-03-12
jp,folk,0,2017-03-19
jp,folk,0,2017-03-26
jp,folk,0,2017-04-02
jp,folk,0,2017-04-09
jp,folk,0,2017-04-16
jp,folk,0,2017-04-23
jp,folk,0,2017-04-30
jp,folk,0,2017-05-07
jp,folk,0,2017-05-14
jp,folk,0,2017-05-21
jp,folk,0,2017-05-28
jp,folk,0,2017-06-04
jp,folk,1965,2017-06-11
jp,folk,0,2017-06-18
jp,folk,0,2017-06-25
jp,folk,0,2017-07-02
jp,folk,0,2017-07-09
jp,folk,0,2017-07-16
jp,folk,0,2017-07-23
jp,folk,0,2017-07-30
jp,folk,0,2017-08-06
jp,folk,0,2017-08-13
jp,folk,0,2017-08-20
jp,folk,0,2017-08-27
jp,folk,0,2017-09-03
jp,folk,0,2017-09-10
jp,folk,0,2017-09-17
jp,folk,0,2017-09-24
jp,folk,0,2017-10-01
jp,folk,2952,2017-10-08
jp,folk,0,2017-10-15
jp,folk,0,2017-10-22
jp,folk,3258,2017-10-29
jp,folk,0,2017-11-05
jp,folk,0,2017-11-12
jp,folk,2846,2017-11-19
jp,folk,3494,2017-11-26
jp,folk,0,2017-12-03
jp,folk,7562,2017-12-10
jp,folk,40478,2017-12-17
jp,folk,85511,2017-12-24
jp,folk,0,2017-12-31
jp,classical,0,2017-01-01
jp,classical,0,2017-01-08
jp,classical,0,2017-01-15
jp,classical,0,2017-01-22
jp,classical,0,2017-01-29
jp,classical,0,2017-02-05
jp,classical,0,2017-02-12
jp,classical,0,2017-02-19
jp,classical,0,2017-02-26
jp,classical,0,2017-03-05
jp,classical,0,2017-03-12
jp,classical,0,2017-03-19
jp,classical,0,2017-03-26
jp,classical,0,2017-04-02
jp,classical,0,2017-04-09
jp,classical,0,2017-04-16
jp,classical,0,2017-04-23
jp,classical,0,2017-04-30
jp,classical,0,2017-05-07
jp,classical,0,2017-05-14
jp,classical,0,2017-05-21
jp,classical,0,2017-05-28
jp,classical,0,2017-06-04
jp,classical,0,2017-06-11
jp,classical,0,2017-06-18
jp,classical,0,2017-06-25
jp,classical,0,2017-07-02
jp,classical,0,2017-07-09
jp,classical,0,2017-07-16
jp,classical,0,2017-07-23
jp,classical,0,2017-07-30
jp,classical,0,2017-08-06
jp,classical,0,2017-08-13
jp,classical,0,2017-08-20
jp,classical,0,2017-08-27
jp,classical,0,2017-09-03
jp,classical,0,2017-09-10
jp,classical,0,2017-09-17
jp,classical,0,2017-09-24
jp,classical,0,2017-10-01
jp,classical,0,2017-10-08
jp,classical,0,2017-10-15
jp,classical,0,2017-10-22
jp,classical,0,2017-10-29
jp,classical,0,2017-11-05
jp,classical,0,2017-11-12
jp,classical,0,2017-11-19
jp,classical,0,2017-11-26
jp,classical,0,2017-12-03
jp,classical,0,2017-12-10
jp,classical,0,2017-12-17
jp,classical,9893,2017-12-24
jp,classical,0,2017-12-31
jp,metal,0,2017-01-01
jp,metal,0,2017-01-08
jp,metal,0,2017-01-15
jp,metal,0,2017-01-22
jp,metal,0,2017-01-29
jp,metal,0,2017-02-05
jp,metal,0,2017-02-12
jp,metal,0,2017-02-19
jp,metal,0,2017-02-26
jp,metal,0,2017-03-05
jp,metal,0,2017-03-12
jp,metal,1318,2017-03-19
jp,metal,1249,2017-03-26
jp,metal,0,2017-04-02
jp,metal,0,2017-04-09
jp,metal,0,2017-04-16
jp,metal,0,2017-04-23
jp,metal,0,2017-04-30
jp,metal,0,2017-05-07
jp,metal,0,2017-05-14
jp,metal,0,2017-05-21
jp,metal,0,2017-05-28
jp,metal,0,2017-06-04
jp,metal,0,2017-06-11
jp,metal,0,2017-06-18
jp,metal,0,2017-06-25
jp,metal,0,2017-07-02
jp,metal,0,2017-07-09
jp,metal,0,2017-07-16
jp,metal,0,2017-07-23
jp,metal,0,2017-07-30
jp,metal,0,2017-08-06
jp,metal,0,2017-08-13
jp,metal,0,2017-08-20
jp,metal,0,2017-08-27
jp,metal,0,2017-09-03
jp,metal,0,2017-09-10
jp,metal,0,2017-09-17
jp,metal,0,2017-09-24
jp,metal,2891,2017-10-01
jp,metal,2736,2017-10-08
jp,metal,3186,2017-10-15
jp,metal,0,2017-10-22
jp,metal,0,2017-10-29
jp,metal,0,2017-11-05
jp,metal,0,2017-11-12
jp,metal,0,2017-11-19
jp,metal,0,2017-11-26
jp,metal,0,2017-12-03
jp,metal,0,2017-12-10
jp,metal,0,2017-12-17
jp,metal,4177,2017-12-24
jp,metal,4656,2017-12-31
jp,punk,1079,2017-01-01
jp,punk,0,2017-01-08
jp,punk,2047,2017-01-15
jp,punk,1269,2017-01-22
jp,punk,1161,2017-01-29
jp,punk,5937,2017-02-05
jp,punk,5052,2017-02-12
jp,punk,0,2017-02-19
jp,punk,0,2017-02-26
jp,punk,0,2017-03-05
jp,punk,0,2017-03-12
jp,punk,0,2017-03-19
jp,punk,0,2017-03-26
jp,punk,0,2017-04-02
jp,punk,0,2017-04-09
jp,punk,0,2017-04-16
jp,punk,0,2017-04-23
jp,punk,0,2017-04-30
jp,punk,0,2017-05-07
jp,punk,0,2017-05-14
jp,punk,0,2017-05-21
jp,punk,3675,2017-05-28
jp,punk,12888,2017-06-04
jp,punk,13130,2017-06-11
jp,punk,13936,2017-06-18
jp,punk,14660,2017-06-25
jp,punk,14598,2017-07-02
jp,punk,14168,2017-07-09
jp,punk,18618,2017-07-16
jp,punk,20574,2017-07-23
jp,punk,21029,2017-07-30
jp,punk,22598,2017-08-06
jp,punk,23557,2017-08-13
jp,punk,24486,2017-08-20
jp,punk,25409,2017-08-27
jp,punk,26955,2017-09-03
jp,punk,29034,2017-09-10
jp,punk,33999,2017-09-17
jp,punk,34381,2017-09-24
jp,punk,36458,2017-10-01
jp,punk,40373,2017-10-08
jp,punk,43114,2017-10-15
jp,punk,46145,2017-10-22
jp,punk,51112,2017-10-29
jp,punk,69336,2017-11-05
jp,punk,75490,2017-11-12
jp,punk,73589,2017-11-19
jp,punk,74004,2017-11-26
jp,punk,73665,2017-12-03
jp,punk,75094,2017-12-10
jp,punk,76370,2017-12-17
jp,punk,76084,2017-12-24
jp,punk,10152,2017-12-31
jp,rock,32404,2017-01-01
jp,rock,22133,2017-01-08
jp,rock,28402,2017-01-15
jp,rock,20073,2017-01-22
jp,rock,20536,2017-01-29
jp,rock,24218,2017-02-05
jp,rock,31965,2017-02-12
jp,rock,31422,2017-02-19
jp,rock,47488,2017-02-26
jp,rock,45576,2017-03-05
jp,rock,54701,2017-03-12
jp,rock,48520,2017-03-19
jp,rock,49728,2017-03-26
jp,rock,68581,2017-04-02
jp,rock,72008,2017-04-09
jp,rock,85038,2017-04-16
jp,rock,67933,2017-04-23
jp,rock,77069,2017-04-30
jp,rock,74520,2017-05-07
jp,rock,65779,2017-05-14
jp,rock,65361,2017-05-21
jp,rock,44244,2017-05-28
jp,rock,72572,2017-06-04
jp,rock,83594,2017-06-11
jp,rock,86526,2017-06-18
jp,rock,79469,2017-06-25
jp,rock,45679,2017-07-02
jp,rock,39063,2017-07-09
jp,rock,45825,2017-07-16
jp,rock,40902,2017-07-23
jp,rock,38585,2017-07-30
jp,rock,35056,2017-08-06
jp,rock,31438,2017-08-13
jp,rock,29276,2017-08-20
jp,rock,43873,2017-08-27
jp,rock,79408,2017-09-03
jp,rock,116977,2017-09-10
jp,rock,131165,2017-09-17
jp,rock,126471,2017-09-24
jp,rock,117929,2017-10-01
jp,rock,122654,2017-10-08
jp,rock,141747,2017-10-15
jp,rock,144732,2017-10-22
jp,rock,153290,2017-10-29
jp,rock,160467,2017-11-05
jp,rock,150745,2017-11-12
jp,rock,130654,2017-11-19
jp,rock,119423,2017-11-26
jp,rock,106941,2017-12-03
jp,rock,104354,2017-12-10
jp,rock,85498,2017-12-17
jp,rock,90279,2017-12-24
jp,rock,12297,2017-12-31
jp,jazz,1514,2017-01-01
jp,jazz,0,2017-01-08
jp,jazz,0,2017-01-15
jp,jazz,0,2017-01-22
jp,jazz,0,2017-01-29
jp,jazz,0,2017-02-05
jp,jazz,0,2017-02-12
jp,jazz,0,2017-02-19
jp,jazz,0,2017-02-26
jp,jazz,1119,2017-03-05
jp,jazz,0,2017-03-12
jp,jazz,0,2017-03-19
jp,jazz,0,2017-03-26
jp,jazz,0,2017-04-02
jp,jazz,0,2017-04-09
jp,jazz,0,2017-04-16
jp,jazz,0,2017-04-23
jp,jazz,0,2017-04-30
jp,jazz,0,2017-05-07
jp,jazz,0,2017-05-14
jp,jazz,0,2017-05-21
jp,jazz,0,2017-05-28
jp,jazz,0,2017-06-04
jp,jazz,0,2017-06-11
jp,jazz,0,2017-06-18
jp,jazz,0,2017-06-25
jp,jazz,0,2017-07-02
jp,jazz,0,2017-07-09
jp,jazz,0,2017-07-16
jp,jazz,0,2017-07-23
jp,jazz,0,2017-07-30
jp,jazz,0,2017-08-06
jp,jazz,0,2017-08-13
jp,jazz,0,2017-08-20
jp,jazz,0,2017-08-27
jp,jazz,0,2017-09-03
jp,jazz,0,2017-09-10
jp,jazz,0,2017-09-17
jp,jazz,0,2017-09-24
jp,jazz,0,2017-10-01
jp,jazz,0,2017-10-08
jp,jazz,0,2017-10-15
jp,jazz,0,2017-10-22
jp,jazz,0,2017-10-29
jp,jazz,0,2017-11-05
jp,jazz,0,2017-11-12
jp,jazz,0,2017-11-19
jp,jazz,0,2017-11-26
jp,jazz,0,2017-12-03
jp,jazz,0,2017-12-10
jp,jazz,5129,2017-12-17
jp,jazz,7522,2017-12-24
jp,jazz,0,2017-12-31
jp,blues,0,2017-01-01
jp,blues,0,2017-01-08
jp,blues,0,2017-01-15
jp,blues,0,2017-01-22
jp,blues,0,2017-01-29
jp,blues,0,2017-02-05
jp,blues,0,2017-02-12
jp,blues,0,2017-02-19
jp,blues,0,2017-02-26
jp,blues,0,2017-03-05
jp,blues,0,2017-03-12
jp,blues,0,2017-03-19
jp,blues,0,2017-03-26
jp,blues,0,2017-04-02
jp,blues,0,2017-04-09
jp,blues,0,2017-04-16
jp,blues,0,2017-04-23
jp,blues,0,2017-04-30
jp,blues,0,2017-05-07
jp,blues,0,2017-05-14
jp,blues,0,2017-05-21
jp,blues,0,2017-05-28
jp,blues,0,2017-06-04
jp,blues,0,2017-06-11
jp,blues,0,2017-06-18
jp,blues,0,2017-06-25
jp,blues,0,2017-07-02
jp,blues,0,2017-07-09
jp,blues,0,2017-07-16
jp,blues,0,2017-07-23
jp,blues,0,2017-07-30
jp,blues,0,2017-08-06
jp,blues,0,2017-08-13
jp,blues,0,2017-08-20
jp,blues,0,2017-08-27
jp,blues,0,2017-09-03
jp,blues,0,2017-09-10
jp,blues,0,2017-09-17
jp,blues,0,2017-09-24
jp,blues,0,2017-10-01
jp,blues,0,2017-10-08
jp,blues,0,2017-10-15
jp,blues,0,2017-10-22
jp,blues,0,2017-10-29
jp,blues,0,2017-11-05
jp,blues,0,2017-11-12
jp,blues,0,2017-11-19
jp,blues,0,2017-11-26
jp,blues,0,2017-12-03
jp,blues,0,2017-12-10
jp,blues,0,2017-12-17
jp,blues,0,2017-12-24
jp,blues,0,2017-12-31
jp,r&b,5554,2017-01-01
jp,r&b,7613,2017-01-08
jp,r&b,11235,2017-01-15
jp,r&b,17641,2017-01-22
jp,r&b,14678,2017-01-29
jp,r&b,17561,2017-02-05
jp,r&b,17449,2017-02-12
jp,r&b,14295,2017-02-19
jp,r&b,2873,2017-02-26
jp,r&b,0,2017-03-05
jp,r&b,0,2017-03-12
jp,r&b,4113,2017-03-19
jp,r&b,10613,2017-03-26
jp,r&b,9292,2017-04-02
jp,r&b,6645,2017-04-09
jp,r&b,9575,2017-04-16
jp,r&b,13169,2017-04-23
jp,r&b,11753,2017-04-30
jp,r&b,11008,2017-05-07
jp,r&b,12216,2017-05-14
jp,r&b,10119,2017-05-21
jp,r&b,0,2017-05-28
jp,r&b,0,2017-06-04
jp,r&b,0,2017-06-11
jp,r&b,0,2017-06-18
jp,r&b,0,2017-06-25
jp,r&b,0,2017-07-02
jp,r&b,0,2017-07-09
jp,r&b,0,2017-07-16
jp,r&b,0,2017-07-23
jp,r&b,0,2017-07-30
jp,r&b,0,2017-08-06
jp,r&b,0,2017-08-13
jp,r&b,0,2017-08-20
jp,r&b,0,2017-08-27
jp,r&b,0,2017-09-03
jp,r&b,0,2017-09-10
jp,r&b,0,2017-09-17
jp,r&b,12668,2017-09-24
jp,r&b,25225,2017-10-01
jp,r&b,27593,2017-10-08
jp,r&b,29071,2017-10-15
jp,r&b,26566,2017-10-22
jp,r&b,16304,2017-10-29
jp,r&b,6572,2017-11-05
jp,r&b,3336,2017-11-12
jp,r&b,6529,2017-11-19
jp,r&b,3261,2017-11-26
jp,r&b,28277,2017-12-03
jp,r&b,45364,2017-12-10
jp,r&b,67574,2017-12-17
jp,r&b,88575,2017-12-24
jp,r&b,16061,2017-12-31
jp,edm,44351,2017-01-01
jp,edm,51318,2017-01-08
jp,edm,71611,2017-01-15
jp,edm,82083,2017-01-22
jp,edm,73823,2017-01-29
jp,edm,59883,2017-02-05
jp,edm,52920,2017-02-12
jp,edm,34047,2017-02-19
jp,edm,14498,2017-02-26
jp,edm,10397,2017-03-05
jp,edm,9921,2017-03-12
jp,edm,0,2017-03-19
jp,edm,3920,2017-03-26
jp,edm,3884,2017-04-02
jp,edm,7289,2017-04-09
jp,edm,3868,2017-04-16
jp,edm,6642,2017-04-23
jp,edm,11677,2017-04-30
jp,edm,8410,2017-05-07
jp,edm,11743,2017-05-14
jp,edm,16162,2017-05-21
jp,edm,6730,2017-05-28
jp,edm,10129,2017-06-04
jp,edm,13573,2017-06-11
jp,edm,15304,2017-06-18
jp,edm,13846,2017-06-25
jp,edm,14262,2017-07-02
jp,edm,12426,2017-07-09
jp,edm,12358,2017-07-16
jp,edm,18696,2017-07-23
jp,edm,29209,2017-07-30
jp,edm,96139,2017-08-06
jp,edm,173825,2017-08-13
jp,edm,140210,2017-08-20
jp,edm,127308,2017-08-27
jp,edm,117182,2017-09-03
jp,edm,112134,2017-09-10
jp,edm,113796,2017-09-17
jp,edm,99809,2017-09-24
jp,edm,78417,2017-10-01
jp,edm,71652,2017-10-08
jp,edm,69748,2017-10-15
jp,edm,65067,2017-10-22
jp,edm,74403,2017-10-29
jp,edm,68762,2017-11-05
jp,edm,49064,2017-11-12
jp,edm,56120,2017-11-19
jp,edm,53152,2017-11-26
jp,edm,40456,2017-12-03
jp,edm,46880,2017-12-10
jp,edm,56555,2017-12-17
jp,edm,30036,2017-12-24
jp,edm,5780,2017-12-31
jp,reggae,0,2017-01-01
jp,reggae,0,2017-01-08
jp,reggae,0,2017-01-15
jp,reggae,0,2017-01-22
jp,reggae,0,2017-01-29
jp,reggae,0,2017-02-05
jp,reggae,0,2017-02-12
jp,reggae,0,2017-02-19
jp,reggae,0,2017-02-26
jp,reggae,0,2017-03-05
jp,reggae,0,2017-03-12
jp,reggae,0,2017-03-19
jp,reggae,0,2017-03-26
jp,reggae,0,2017-04-02
jp,reggae,0,2017-04-09
jp,reggae,0,2017-04-16
jp,reggae,0,2017-04-23
jp,reggae,0,2017-04-30
jp,reggae,0,2017-05-07
jp,reggae,0,2017-05-14
jp,reggae,0,2017-05-21
jp,reggae,0,2017-05-28
jp,reggae,0,2017-06-04
jp,reggae,0,2017-06-11
jp,reggae,0,2017-06-18
jp,reggae,0,2017-06-25
jp,reggae,0,2017-07-02
jp,reggae,0,2017-07-09
jp,reggae,0,2017-07-16
jp,reggae,0,2017-07-23
jp,reggae,0,2017-07-30
jp,reggae,0,2017-08-06
jp,reggae,0,2017-08-13
jp,reggae,0,2017-08-20
jp,reggae,0,2017-08-27
jp,reggae,0,2017-09-03
jp,reggae,0,2017-09-10
jp,reggae,0,2017-09-17
jp,reggae,0,2017-09-24
jp,reggae,0,2017-10-01
jp,reggae,0,2017-10-08
jp,reggae,0,2017-10-15
jp,reggae,0,2017-10-22
jp,reggae,0,2017-10-29
jp,reggae,0,2017-11-05
jp,reggae,0,2017-11-12
jp,reggae,0,2017-11-19
jp,reggae,0,2017-11-26
jp,reggae,0,2017-12-03
jp,reggae,0,2017-12-10
jp,reggae,0,2017-12-17
jp,reggae,0,2017-12-24
jp,reggae,0,2017-12-31
jp,others,836660,2017-01-01
jp,others,921923,2017-01-08
jp,others,1007951,2017-01-15
jp,others,1066138,2017-01-22
jp,others,1057983,2017-01-29
jp,others,1089239,2017-02-05
jp,others,1188919,2017-02-12
jp,others,1200417,2017-02-19
jp,others,1149660,2017-02-26
jp,others,1080252,2017-03-05
jp,others,1108763,2017-03-12
jp,others,1248842,2017-03-19
jp,others,1244202,2017-03-26
jp,others,1222824,2017-04-02
jp,others,1168508,2017-04-09
jp,others,1312021,2017-04-16
jp,others,1345300,2017-04-23
jp,others,1807593,2017-04-30
jp,others,1765501,2017-05-07
jp,others,1959129,2017-05-14
jp,others,2089613,2017-05-21
jp,others,1222110,2017-05-28
jp,others,2058512,2017-06-04
jp,others,2157236,2017-06-11
jp,others,2062574,2017-06-18
jp,others,2081785,2017-06-25
jp,others,2101037,2017-07-02
jp,others,1957262,2017-07-09
jp,others,1880585,2017-07-16
jp,others,1922728,2017-07-23
jp,others,1959034,2017-07-30
jp,others,1962312,2017-08-06
jp,others,1981249,2017-08-13
jp,others,2004255,2017-08-20
jp,others,2106609,2017-08-27
jp,others,2187524,2017-09-03
jp,others,2334375,2017-09-10
jp,others,2237410,2017-09-17
jp,others,2113450,2017-09-24
jp,others,2097156,2017-10-01
jp,others,2330698,2017-10-08
jp,others,2336469,2017-10-15
jp,others,2441303,2017-10-22
jp,others,2512096,2017-10-29
jp,others,2624707,2017-11-05
jp,others,2620883,2017-11-12
jp,others,2455079,2017-11-19
jp,others,2443913,2017-11-26
jp,others,2722586,2017-12-03
jp,others,2721928,2017-12-10
jp,others,2848709,2017-12-17
jp,others,2854227,2017-12-24
jp,others,375452,2017-12-31
br,latin,16117413,2017-01-01
br,latin,15466450,2017-01-08
br,latin,15370228,2017-01-15
br,latin,15339438,2017-01-22
br,latin,16101336,2017-01-29
br,latin,16852536,2017-02-05
br,latin,17754958,2017-02-12
br,latin,20032014,2017-02-19
br,latin,20055759,2017-02-26
br,latin,17982634,2017-03-05
br,latin,18369046,2017-03-12
br,latin,19778557,2017-03-19
br,latin,21718413,2017-03-26
br,latin,21997720,2017-04-02
br,latin,23091140,2017-04-09
br,latin,26136194,2017-04-16
br,latin,27286481,2017-04-23
br,latin,26352232,2017-04-30
br,latin,25974367,2017-05-07
br,latin,26009795,2017-05-14
br,latin,25503773,2017-05-21
br,latin,15054003,2017-05-28
br,latin,27207679,2017-06-04
br,latin,29466552,2017-06-11
br,latin,29722437,2017-06-18
br,latin,31418235,2017-06-25
br,latin,31157877,2017-07-02
br,latin,33378891,2017-07-09
br,latin,33016146,2017-07-16
br,latin,35201906,2017-07-23
br,latin,35086683,2017-07-30
br,latin,37107223,2017-08-06
br,latin,38909974,2017-08-13
br,latin,38906428,2017-08-20
br,latin,39064042,2017-08-27
br,latin,40754347,2017-09-03
br,latin,37462706,2017-09-10
br,latin,37127555,2017-09-17
br,latin,34818056,2017-09-24
br,latin,34720980,2017-10-01
br,latin,37247476,2017-10-08
br,latin,34563876,2017-10-15
br,latin,35232264,2017-10-22
br,latin,37549758,2017-10-29
br,latin,35799317,2017-11-05
br,latin,41247319,2017-11-12
br,latin,42033450,2017-11-19
br,latin,43343879,2017-11-26
br,latin,44847616,2017-12-03
br,latin,46535333,2017-12-10
br,latin,53951686,2017-12-17
br,latin,56194728,2017-12-24
br,latin,9975677,2017-12-31
br,pop,34124308,2017-01-01
br,pop,35541645,2017-01-08
br,pop,35252225,2017-01-15
br,pop,34727462,2017-01-22
br,pop,34737048,2017-01-29
br,pop,33984818,2017-02-05
br,pop,34471603,2017-02-12
br,pop,34542225,2017-02-19
br,pop,34591601,2017-02-26
br,pop,41252823,2017-03-05
br,pop,38088914,2017-03-12
br,pop,35555649,2017-03-19
br,pop,37073315,2017-03-26
br,pop,36859188,2017-04-02
br,pop,35978497,2017-04-09
br,pop,37643820,2017-04-16
br,pop,38421063,2017-04-23
br,pop,35863088,2017-04-30
br,pop,37049491,2017-05-07
br,pop,37923155,2017-05-14
br,pop,40529156,2017-05-21
br,pop,23483587,2017-05-28
br,pop,43457019,2017-06-04
br,pop,43183870,2017-06-11
br,pop,44251921,2017-06-18
br,pop,43975625,2017-06-25
br,pop,42379764,2017-07-02
br,pop,42214410,2017-07-09
br,pop,39525823,2017-07-16
br,pop,41908635,2017-07-23
br,pop,40532592,2017-07-30
br,pop,37738384,2017-08-06
br,pop,38056929,2017-08-13
br,pop,39698511,2017-08-20
br,pop,39314370,2017-08-27
br,pop,38259437,2017-09-03
br,pop,37619067,2017-09-10
br,pop,39948863,2017-09-17
br,pop,39664357,2017-09-24
br,pop,38918917,2017-10-01
br,pop,38595408,2017-10-08
br,pop,39739192,2017-10-15
br,pop,40673549,2017-10-22
br,pop,42023710,2017-10-29
br,pop,44076982,2017-11-05
br,pop,45064277,2017-11-12
br,pop,49414079,2017-11-19
br,pop,51314723,2017-11-26
br,pop,51576195,2017-12-03
br,pop,50915217,2017-12-10
br,pop,62487408,2017-12-17
br,pop,60575926,2017-12-24
br,pop,9801999,2017-12-31
br,country,29985050,2017-01-01
br,country,30435820,2017-01-08
br,country,29987368,2017-01-15
br,country,29201962,2017-01-22
br,country,29996238,2017-01-29
br,country,30614901,2017-02-05
br,country,31234531,2017-02-12
br,country,31811364,2017-02-19
br,country,29861332,2017-02-26
br,country,30838358,2017-03-05
br,country,31585449,2017-03-12
br,country,29611281,2017-03-19
br,country,28184545,2017-03-26
br,country,26260876,2017-04-02
br,country,26674565,2017-04-09
br,country,26969473,2017-04-16
br,country,25431391,2017-04-23
br,country,25702396,2017-04-30
br,country,25474420,2017-05-07
br,country,25172365,2017-05-14
br,country,25430610,2017-05-21
br,country,14843826,2017-05-28
br,country,25634828,2017-06-04
br,country,26806080,2017-06-11
br,country,25124967,2017-06-18
br,country,24776611,2017-06-25
br,country,25194857,2017-07-02
br,country,29175945,2017-07-09
br,country,27075970,2017-07-16
br,country,27681720,2017-07-23
br,country,27182756,2017-07-30
br,country,27203216,2017-08-06
br,country,27111012,2017-08-13
br,country,25567195,2017-08-20
br,country,25255816,2017-08-27
br,country,26301596,2017-09-03
br,country,22381072,2017-09-10
br,country,20692172,2017-09-17
br,country,19618755,2017-09-24
br,country,19543658,2017-10-01
br,country,21103172,2017-10-08
br,country,18939758,2017-10-15
br,country,18093653,2017-10-22
br,country,19122563,2017-10-29
br,country,17567235,2017-11-05
br,country,20919302,2017-11-12
br,country,21500148,2017-11-19
br,country,22059233,2017-11-26
br,country,23876828,2017-12-03
br,country,25275980,2017-12-10
br,country,28015394,2017-12-17
br,country,33653484,2017-12-24
br,country,5338858,2017-12-31
br,hip hop,957226,2017-01-01
br,hip hop,998936,2017-01-08
br,hip hop,955223,2017-01-15
br,hip hop,895835,2017-01-22
br,hip hop,611894,2017-01-29
br,hip hop,522127,2017-02-05
br,hip hop,720241,2017-02-12
br,hip hop,802142,2017-02-19
br,hip hop,471970,2017-02-26
br,hip hop,495572,2017-03-05
br,hip hop,547410,2017-03-12
br,hip hop,1441065,2017-03-19
br,hip hop,1871636,2017-03-26
br,hip hop,1592009,2017-04-02
br,hip hop,1489487,2017-04-09
br,hip hop,1437495,2017-04-16
br,hip hop,1354006,2017-04-23
br,hip hop,1318783,2017-04-30
br,hip hop,1296043,2017-05-07
